Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
India,IND,Arable land (% of land area),AG.LND.ARBL.ZS,,5.24036472610227E+01,5.27043344017705E+01,5.29633154961506E+01,5.30514363360566E+01,5.32142244525241E+01,5.33400152697944E+01,5.37402587792909E+01,5.38374607744544E+01,5.38061812396786E+01,5.40026032645071E+01,5.37321866412843E+01,5.38768124472368E+01,5.41653913809746E+01,5.43190983421847E+01,5.44324446133614E+01,5.45061028726721E+01,5.45067755508393E+01,5.49036556694998E+01,5.49726051816399E+01,5.47741651223097E+01,5.47936727891591E+01,5.49060100430850E+01,5.47331317541092E+01,5.50311281821881E+01,5.50048937336665E+01,5.49608333137136E+01,5.48922201406570E+01,5.47788738694803E+01,5.49833680323155E+01,5.49776502678941E+01,5.48844843417340E+01,5.47243869379354E+01,5.46840262479021E+01,5.46635095638018E+01,5.44569973664650E+01,5.41590009383861E+01,5.43527322505457E+01,5.42881551464925E+01,5.41421839842055E+01,5.41270487254430E+01,5.39235635798587E+01,5.39595518618050E+01,5.37466492218795E+01,5.37069612100135E+01,5.36272488471978E+01,5.33642316838144E+01,5.31489746703036E+01,5.31398935150461E+01,5.31160134401098E+01,5.28082631786061E+01,5.27981730060978E+01,5.26525381828945E+01,5.28052361268537E+01,,
India,IND,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,3.39674954966515E-01,3.34790326448236E-01,3.29621363205361E-01,3.23426691401007E-01,3.17753683737358E-01,3.11937633527462E-01,3.07765165332215E-01,3.01860509743431E-01,2.95243187400390E-01,2.89849198372542E-01,2.81952836023261E-01,2.76277725754531E-01,2.71368249027513E-01,2.65868673123469E-01,2.60313740063813E-01,2.54733383946668E-01,2.48973909980357E-01,2.45126999245806E-01,2.39879574829378E-01,2.33572937999081E-01,2.28308311842751E-01,2.23531735391844E-01,2.17738125244074E-01,2.13973641384095E-01,2.09107671727914E-01,2.04361582596236E-01,1.99704553751202E-01,1.95064486431903E-01,1.91707596872636E-01,1.87754039224473E-01,1.83657234505137E-01,1.79495792693239E-01,1.75868345466711E-01,1.72421253908445E-01,1.68503710714783E-01,1.64430280066292E-01,1.61954506198405E-01,1.58804150291554E-01,1.55534913500549E-01,1.52760219691921E-01,1.49572503452995E-01,1.47159756076063E-01,1.44174834203339E-01,1.41759819831784E-01,1.39334384760134E-01,1.36531793080905E-01,1.33952636064616E-01,1.31984750777868E-01,1.30066148508182E-01,1.27547503229984E-01,1.25840315825901E-01,1.23889904735124E-01,1.22704289304439E-01,,
India,IND,Arable land (hectares),AG.LND.ARBL.HA,,1.55806000000000E+08,1.56700000000000E+08,1.57470000000000E+08,1.57732000000000E+08,1.58216000000000E+08,1.58590000000000E+08,1.59780000000000E+08,1.60069000000000E+08,1.59976000000000E+08,1.60560000000000E+08,1.59756000000000E+08,1.60186000000000E+08,1.61044000000000E+08,1.61501000000000E+08,1.61838000000000E+08,1.62057000000000E+08,1.62059000000000E+08,1.63239000000000E+08,1.63444000000000E+08,1.62854000000000E+08,1.62912000000000E+08,1.63246000000000E+08,1.62732000000000E+08,1.63618000000000E+08,1.63540000000000E+08,1.63409000000000E+08,1.63205000000000E+08,1.62868000000000E+08,1.63476000000000E+08,1.63459000000000E+08,1.63182000000000E+08,1.62706000000000E+08,1.62586000000000E+08,1.62525000000000E+08,1.61911000000000E+08,1.61025000000000E+08,1.61601000000000E+08,1.61409000000000E+08,1.60975000000000E+08,1.60930000000000E+08,1.60325000000000E+08,1.60432000000000E+08,1.59799000000000E+08,1.59681000000000E+08,1.59444000000000E+08,1.58662000000000E+08,1.58022000000000E+08,1.57995000000000E+08,1.57924000000000E+08,1.57009000000000E+08,1.56979000000000E+08,1.56546000000000E+08,1.57000000000000E+08,,
India,IND,Arable land (hectares),AG.LND.ARBL.HA,,1.55806000000000E+08,1.56700000000000E+08,1.57470000000000E+08,1.57732000000000E+08,1.58216000000000E+08,1.58590000000000E+08,1.59780000000000E+08,1.60069000000000E+08,1.59976000000000E+08,1.60560000000000E+08,1.59756000000000E+08,1.60186000000000E+08,1.61044000000000E+08,1.61501000000000E+08,1.61838000000000E+08,1.62057000000000E+08,1.62059000000000E+08,1.63239000000000E+08,1.63444000000000E+08,1.62854000000000E+08,1.62912000000000E+08,1.63246000000000E+08,1.62732000000000E+08,1.63618000000000E+08,1.63540000000000E+08,1.63409000000000E+08,1.63205000000000E+08,1.62868000000000E+08,1.63476000000000E+08,1.63459000000000E+08,1.63182000000000E+08,1.62706000000000E+08,1.62586000000000E+08,1.62525000000000E+08,1.61911000000000E+08,1.61025000000000E+08,1.61601000000000E+08,1.61409000000000E+08,1.60975000000000E+08,1.60930000000000E+08,1.60325000000000E+08,1.60432000000000E+08,1.59799000000000E+08,1.59681000000000E+08,1.59444000000000E+08,1.58662000000000E+08,1.58022000000000E+08,1.57995000000000E+08,1.57924000000000E+08,1.57009000000000E+08,1.56979000000000E+08,1.56546000000000E+08,1.57000000000000E+08,,
India,IND,Arable land (hectares),AG.LND.ARBL.HA,,1.55806000000000E+08,1.56700000000000E+08,1.57470000000000E+08,1.57732000000000E+08,1.58216000000000E+08,1.58590000000000E+08,1.59780000000000E+08,1.60069000000000E+08,1.59976000000000E+08,1.60560000000000E+08,1.59756000000000E+08,1.60186000000000E+08,1.61044000000000E+08,1.61501000000000E+08,1.61838000000000E+08,1.62057000000000E+08,1.62059000000000E+08,1.63239000000000E+08,1.63444000000000E+08,1.62854000000000E+08,1.62912000000000E+08,1.63246000000000E+08,1.62732000000000E+08,1.63618000000000E+08,1.63540000000000E+08,1.63409000000000E+08,1.63205000000000E+08,1.62868000000000E+08,1.63476000000000E+08,1.63459000000000E+08,1.63182000000000E+08,1.62706000000000E+08,1.62586000000000E+08,1.62525000000000E+08,1.61911000000000E+08,1.61025000000000E+08,1.61601000000000E+08,1.61409000000000E+08,1.60975000000000E+08,1.60930000000000E+08,1.60325000000000E+08,1.60432000000000E+08,1.59799000000000E+08,1.59681000000000E+08,1.59444000000000E+08,1.58662000000000E+08,1.58022000000000E+08,1.57995000000000E+08,1.57924000000000E+08,1.57009000000000E+08,1.56979000000000E+08,1.56546000000000E+08,1.57000000000000E+08,,
India,IND,Arable land (hectares),AG.LND.ARBL.HA,,1.55806000000000E+08,1.56700000000000E+08,1.57470000000000E+08,1.57732000000000E+08,1.58216000000000E+08,1.58590000000000E+08,1.59780000000000E+08,1.60069000000000E+08,1.59976000000000E+08,1.60560000000000E+08,1.59756000000000E+08,1.60186000000000E+08,1.61044000000000E+08,1.61501000000000E+08,1.61838000000000E+08,1.62057000000000E+08,1.62059000000000E+08,1.63239000000000E+08,1.63444000000000E+08,1.62854000000000E+08,1.62912000000000E+08,1.63246000000000E+08,1.62732000000000E+08,1.63618000000000E+08,1.63540000000000E+08,1.63409000000000E+08,1.63205000000000E+08,1.62868000000000E+08,1.63476000000000E+08,1.63459000000000E+08,1.63182000000000E+08,1.62706000000000E+08,1.62586000000000E+08,1.62525000000000E+08,1.61911000000000E+08,1.61025000000000E+08,1.61601000000000E+08,1.61409000000000E+08,1.60975000000000E+08,1.60930000000000E+08,1.60325000000000E+08,1.60432000000000E+08,1.59799000000000E+08,1.59681000000000E+08,1.59444000000000E+08,1.58662000000000E+08,1.58022000000000E+08,1.57995000000000E+08,1.57924000000000E+08,1.57009000000000E+08,1.56979000000000E+08,1.56546000000000E+08,1.57000000000000E+08,,
